event_id,nearest_facility_id,nearest_facility,nearest_facility_type,facility_distance_m,facility_confidence,spatial_zone,max_frp,observation_count,duration_hours,nearest_industrial_context_id,nearest_industrial_context,nearest_industrial_context_type,industrial_context_distance_m,inside_approx_industrial_context,approx_contexts,context_confidence,context_note
EVT-DAHEJ-02636,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,32682.1,verified,comparison_area,10.19,1,0.0,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,35981.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02637,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,33307.2,verified,comparison_area,4.67,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,36465.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02638,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,28148.2,verified,comparison_area,1.93,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34925.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02639,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,28426.3,verified,comparison_area,2.42,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,35107.1,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02640,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,12929.5,verified,dahej_core,4.4,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,15392.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02641,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,33970.5,verified,comparison_area,10.31,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,38148.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02642,FAC-DAHEJ-001,DGEN Mega Power Plant,power_plant,1574.2,verified,dahej_core,2.93,4,0.3666666666666666,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,494.3,True,Dahej SEZ;Power Plant / Large-Scale PCP Industry zone;Dahej GIDC Industrial Estate — broad reference;Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02643,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,8782.9,verified,dahej_core,1.03,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,10953.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02644,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,3939.1,verified,dahej_core,2.44,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,8584.0,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02645,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,22185.2,verified,comparison_area,2.82,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,29840.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02646,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,8830.3,verified,dahej_core,0.7,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,11093.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02647,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,26452.3,verified,comparison_area,1.87,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34313.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02648,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42643.2,verified,comparison_area,1.96,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47679.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02649,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,10352.9,verified,dahej_fringe,0.82,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,18199.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02650,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,28179.8,verified,comparison_area,0.44,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34318.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02651,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,8790.4,verified,dahej_core,0.97,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,11041.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02652,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,28450.4,verified,comparison_area,0.29,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34630.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02653,FAC-DAHEJ-001,DGEN Mega Power Plant,power_plant,1649.6,verified,dahej_core,7.53,4,0.35,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,670.6,True,Power Plant / Large-Scale PCP Industry zone;Dahej SEZ;Dahej GIDC Industrial Estate — broad reference;Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02654,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42731.7,verified,comparison_area,2.74,5,0.35,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47782.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02655,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,28060.7,verified,comparison_area,3.32,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,31028.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02656,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,34195.1,verified,comparison_area,1.94,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,37116.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02657,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42717.6,verified,comparison_area,1.05,3,0.35,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47772.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02658,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42949.6,verified,comparison_area,11.03,12,47.71666666666667,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47994.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02659,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,1122.3,verified,dahej_core,6.59,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,8599.8,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02660,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42692.6,verified,comparison_area,0.74,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47719.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02661,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,18412.4,verified,dahej_fringe,2.45,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,23840.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02662,FAC-DAHEJ-013,Meghmani Finechem / Meghmani Organic — Dahej,chemical,8036.8,verified,dahej_core,2.63,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,9714.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02663,FAC-DAHEJ-002,Dahej OPAL Captive Power Plant,power_plant,33957.6,verified,comparison_area,6.37,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,34616.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02664,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42589.5,verified,comparison_area,0.51,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47645.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02665,FAC-DAHEJ-014,Adani Petronet (Dahej) Port,port,26566.0,verified,comparison_area,1.65,1,0.0,CTX-DAHEJ-005,Port / Ship-building / Logistics corridor,port_logistics,28124.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02666,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,27097.6,verified,comparison_area,2.18,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34053.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02667,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,6366.0,verified,dahej_core,3.14,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,11413.1,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02668,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42748.8,verified,comparison_area,1.85,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47775.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02669,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42587.8,verified,comparison_area,0.65,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47610.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02670,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,8837.8,verified,dahej_core,2.18,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,11106.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02671,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,28188.3,verified,comparison_area,2.38,9,36.56666666666667,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34336.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02672,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,8712.2,verified,dahej_core,1.37,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,10914.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02673,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,28430.3,verified,comparison_area,4.41,10,47.73333333333333,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34591.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02674,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,28231.8,verified,comparison_area,3.63,12,38.18333333333333,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34387.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02675,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,22164.7,verified,dahej_fringe,8.51,2,0.35,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,27354.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02676,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,28602.6,verified,comparison_area,2.72,7,47.36666666666667,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34741.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02677,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42572.9,verified,comparison_area,1.8,5,0.35,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47614.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02678,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42678.0,verified,comparison_area,3.39,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,45332.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02679,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42775.0,verified,comparison_area,0.78,3,23.683333333333334,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47823.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02680,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,28305.9,verified,comparison_area,2.72,6,47.38333333333333,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34449.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02681,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,7267.5,verified,dahej_core,26.1,4,1.3166666666666669,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,10550.5,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02682,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,7417.8,verified,dahej_core,3.43,2,1.3166666666666669,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,10575.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02683,FAC-DAHEJ-001,DGEN Mega Power Plant,power_plant,1570.2,verified,dahej_core,1.97,3,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,350.9,True,Dahej SEZ;Power Plant / Large-Scale PCP Industry zone;Dahej GIDC Industrial Estate — broad reference;Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02684,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,28682.4,verified,comparison_area,2.62,2,11.55,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34851.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02685,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,5368.6,verified,dahej_core,4.78,2,0.3666666666666666,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,8419.5,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02686,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,8627.7,verified,dahej_core,0.4,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,10858.1,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02687,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42395.6,verified,comparison_area,1.45,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47446.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02688,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,37765.5,verified,comparison_area,3.41,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,39643.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02689,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,28385.1,verified,comparison_area,0.6,3,23.7,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34546.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02690,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,33153.1,verified,comparison_area,3.21,2,0.35,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,33876.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02691,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,41301.4,verified,comparison_area,8.47,5,23.683333333333334,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,46827.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02692,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42713.2,verified,comparison_area,0.31,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47774.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02693,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,37115.3,verified,comparison_area,0.88,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,38495.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02694,FAC-DAHEJ-002,Dahej OPAL Captive Power Plant,power_plant,25157.0,verified,comparison_area,5.44,2,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,25872.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02695,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,12061.4,verified,dahej_core,13.4,3,0.35,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,14686.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02696,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,34417.6,verified,comparison_area,8.06,2,0.35,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,41401.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02697,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,3949.7,verified,dahej_core,4.65,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,10546.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02698,FAC-DAHEJ-010,SRF Limited — Dahej,chemical,4767.1,verified,dahej_core,2.88,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,6299.3,True,Dahej GIDC Industrial Estate — broad reference;Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02699,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,29408.2,verified,comparison_area,4.0,5,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,36142.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02700,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42666.4,verified,comparison_area,2.02,2,0.3666666666666666,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47704.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02701,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,8923.5,verified,dahej_core,2.25,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,11126.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02702,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42666.4,verified,comparison_area,1.78,4,23.683333333333334,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47711.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02703,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,3894.0,verified,dahej_core,2.62,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,10471.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02704,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,29439.9,verified,comparison_area,2.11,4,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,36165.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02705,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,36084.3,verified,comparison_area,0.81,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,43045.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02706,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,28467.6,verified,comparison_area,1.9,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34628.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02707,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,11211.8,verified,dahej_core,1.57,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,14000.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02708,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,6849.5,verified,dahej_core,3.54,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,9405.4,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02709,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,39196.6,verified,comparison_area,4.78,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,41914.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02710,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,9087.6,verified,dahej_core,1.12,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,15417.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
